X-coordinate;Y-coordinate;R-Radius;Count
8800000000000000;13900000000000000;10100000000000000;337
10600000000000000;1410000000000000;10100000000000000;328
7690000000000000;20600000000000000;10900000000000000;93
8490000000000000;1400000000000000;10800000000000000;385
6930000000000000;1520000000000000;10100000000000000;239
17400000000000000;2610000000000000;10900000000000000;256
885000000000000;14500000000000000;10000000000000000;290
14800000000000000;10800000000000000;10000000000000000;305
9510000000000000;15200000000000000;10200000000000000;262
15400000000000000;10800000000000000;1010000000000000;286
15300000000000000;10100000000000000;10500000000000000;292
9880000000000000;1310000000000000;10600000000000000;452
798000000000000;23500000000000000;10100000000000000;49
16100000000000000;10700000000000000;10900000000000000;324
17800000000000000;2460000000000000;10300000000000000;270
15300000000000000;1240000000000000;10500000000000000;412
8130000000000000;24200000000000000;10800000000000000;51
15100000000000000;10600000000000000;10100000000000000;287
14100000000000000;12500000000000000;10100000000000000;426
6990000000000000;24100000000000000;10200000000000000;37
17100000000000000;2560000000000000;10600000000000000;252
1710000000000000;23600000000000000;10900000000000000;276
1620000000000000;11300000000000000;1010000000000000;251
7350000000000000;1480000000000000;10900000000000000;329
6030000000000000;15700000000000000;10500000000000000;232
1790000000000000;25400000000000000;10700000000000000;267
15200000000000000;2590000000000000;10700000000000000;243
7690000000000000;23000000000000000;10500000000000000;55
8550000000000000;14500000000000000;10900000000000000;361
17700000000000000;23700000000000000;10500000000000000;276
17100000000000000;2560000000000000;10700000000000000;254
10600000000000000;1420000000000000;10800000000000000;423
14900000000000000;10600000000000000;10400000000000000;324
17100000000000000;9310000000000000;10800000000000000;207
802000000000000;23200000000000000;1050000000000000;55
6620000000000000;15700000000000000;10100000000000000;217
8060000000000000;15800000000000000;10800000000000000;258
15900000000000000;10700000000000000;10700000000000000;307
1600000000000000;12500000000000000;10100000000000000;335
15900000000000000;25800000000000000;11000000000000000;247
7880000000000000;2440000000000000;10800000000000000;49
15400000000000000;25400000000000000;10700000000000000;249
16400000000000000;11300000000000000;10100000000000000;244
9000000000000000;15500000000000000;1050000000000000;264
16500000000000000;2370000000000000;10000000000000000;260
18300000000000000;2360000000000000;10300000000000000;280
1740000000000000;25300000000000000;10500000000000000;254
16600000000000000;24000000000000000;10700000000000000;264
14800000000000000;1090000000000000;10300000000000000;337
11300000000000000;14000000000000000;10200000000000000;385
9240000000000000;13400000000000000;10300000000000000;398
18100000000000000;22700000000000000;10800000000000000;300
7950000000000000;15200000000000000;10200000000000000;257
11400000000000000;15600000000000000;11000000000000000;372
16000000000000000;11100000000000000;10200000000000000;267
7720000000000000;23100000000000000;1030000000000000;54
9520000000000000;13900000000000000;11000000000000000;416
816000000000000;24000000000000000;10500000000000000;50
7580000000000000;14700000000000000;10500000000000000;301
846000000000000;15600000000000000;10500000000000000;251
744000000000000;15600000000000000;10600000000000000;257
8310000000000000;2060000000000000;10500000000000000;92
10000000000000000;1380000000000000;1040000000000000;394
7140000000000000;22300000000000000;10900000000000000;71
8460000000000000;16500000000000000;10200000000000000;187
7960000000000000;22400000000000000;10000000000000000;57
8950000000000000;1640000000000000;10800000000000000;234
16400000000000000;1300000000000000;10600000000000000;383
9290000000000000;1450000000000000;10700000000000000;340
7320000000000000;23100000000000000;10800000000000000;58
17100000000000000;23300000000000000;10200000000000000;265
851000000000000;13900000000000000;10900000000000000;397
16500000000000000;12300000000000000;10100000000000000;282
682000000000000;15700000000000000;10500000000000000;242
6600000000000000;2370000000000000;10100000000000000;38
7100000000000000;16400000000000000;10500000000000000;208
10600000000000000;1410000000000000;10800000000000000;426
17000000000000000;1060000000000000;10600000000000000;229
7460000000000000;1300000000000000;1030000000000000;419
16700000000000000;23800000000000000;10200000000000000;260
6710000000000000;21800000000000000;10700000000000000;70
16200000000000000;25000000000000000;1060000000000000;254
8840000000000000;14800000000000000;10700000000000000;307
16400000000000000;2530000000000000;10400000000000000;247
17400000000000000;2520000000000000;10100000000000000;247
16800000000000000;24600000000000000;1010000000000000;250
7390000000000000;14500000000000000;10400000000000000;307
8290000000000000;15100000000000000;10100000000000000;257
17900000000000000;2610000000000000;10700000000000000;258
17000000000000000;2560000000000000;10200000000000000;243
17200000000000000;2650000000000000;11000000000000000;251
9820000000000000;11900000000000000;10600000000000000;585
15200000000000000;11600000000000000;10100000000000000;325
16800000000000000;23500000000000000;10200000000000000;262
9260000000000000;14100000000000000;10700000000000000;382
9260000000000000;14900000000000000;10700000000000000;308
7120000000000000;14300000000000000;1020000000000000;301
14900000000000000;12000000000000000;10300000000000000;383
8360000000000000;23100000000000000;10100000000000000;53
7090000000000000;23800000000000000;10400000000000000;46
1580000000000000;251000000000000;109000000000000;258
6970000000000000;24200000000000000;10500000000000000;43
849000000000000;15100000000000000;10700000000000000;292
15800000000000000;10300000000000000;10200000000000000;254
9660000000000000;1450000000000000;11000000000000000;385
18100000000000000;24600000000000000;10900000000000000;285
7430000000000000;2230000000000000;10000000000000000;53
6630000000000000;23900000000000000;10600000000000000;39
16900000000000000;25200000000000000;10100000000000000;244
10100000000000000;1480000000000000;10300000000000000;298
7370000000000000;21900000000000000;10800000000000000;75
10100000000000000;13800000000000000;10100000000000000;360
16700000000000000;11700000000000000;10500000000000000;284
6320000000000000;23800000000000000;10200000000000000;32
16000000000000000;1000000000000000;1050000000000000;253
829000000000000;14600000000000000;10100000000000000;291
1950000000000000;2340000000000000;10300000000000000;306
7410000000000000;22600000000000000;1070000000000000;64
16800000000000000;11400000000000000;10700000000000000;285
15300000000000000;24900000000000000;10500000000000000;254
7280000000000000;2360000000000000;10300000000000000;47
688000000000000;21800000000000000;10300000000000000;60
9590000000000000;13400000000000000;10100000000000000;382
15600000000000000;11600000000000000;10500000000000000;345
1510000000000000;10300000000000000;10300000000000000;301
929000000000000;12700000000000000;10000000000000000;431
7300000000000000;2250000000000000;10500000000000000;60
16400000000000000;2430000000000000;10000000000000000;255
14800000000000000;10900000000000000;10400000000000000;339
7880000000000000;23900000000000000;1080000000000000;52
18200000000000000;25500000000000000;10200000000000000;255
1610000000000000;2630000000000000;10600000000000000;237
78600000000000;13600000000000000;10600000000000000;396
7270000000000000;15400000000000000;11000000000000000;291
8160000000000000;22800000000000000;10900000000000000;62
8990000000000000;22700000000000000;10100000000000000;56
6670000000000000;22400000000000000;11000000000000000;69
17300000000000000;2600000000000000;1040000000000000;243
8840000000000000;13400000000000000;10900000000000000;449
47500000000000;2210000000000000;10800000000000000;45
16400000000000000;24900000000000000;10500000000000000;253
1590000000000000;11900000000000000;10200000000000000;311
16600000000000000;24200000000000000;10100000000000000;258
16100000000000000;1150000000000000;10200000000000000;279
16900000000000000;24600000000000000;10800000000000000;267
17500000000000000;2560000000000000;10600000000000000;254
16900000000000000;11700000000000000;10200000000000000;246
15600000000000000;1030000000000000;10800000000000000;320
9240000000000000;13200000000000000;10100000000000000;394
7930000000000000;12900000000000000;10200000000000000;419
6890000000000000;24100000000000000;10500000000000000;43
10200000000000000;14100000000000000;10600000000000000;396
9210000000000000;13300000000000000;10600000000000000;418
7200000000000000;23300000000000000;10700000000000000;54
14700000000000000;10300000000000000;10800000000000000;379
8230000000000000;15900000000000000;10100000000000000;216
8080000000000000;13300000000000000;10300000000000000;401
14700000000000000;9760000000000000;10400000000000000;313
8500000000000000;2390000000000000;10300000000000000;49
8270000000000000;1480000000000000;10600000000000000;302
1880000000000000;23600000000000000;10500000000000000;295
15100000000000000;11600000000000000;10900000000000000;414
6760000000000000;15400000000000000;10900000000000000;288
8460000000000000;22500000000000000;10500000000000000;61
1580000000000000;13300000000000000;1090000000000000;461
6740000000000000;1490000000000000;10700000000000000;294
848000000000000;16900000000000000;10800000000000000;197
7350000000000000;22200000000000000;10300000000000000;62
7880000000000000;14300000000000000;10900000000000000;376
8690000000000000;12600000000000000;11000000000000000;528
8110000000000000;1350000000000000;10500000000000000;403
