X-coordinate;Y-coordinate;R-Radius
30400000000000000;-39700000000000000;38700000000000000
3740000000000000;-5620000000000000;22900000000000000
10900000000000000;-9750000000000000;428000000000000
3370000000000000;-10700000000000000;5520000000000000
10500000000000000;-6670000000000000;3920000000000000
32800000000000000;-1360000000000000;32300000000000000
7690000000000000;-36100000000000000;4250000000000000
8860000000000000;-2680000000000000;43500000000000000
1150000000000000;-3250000000000000;33800000000000000
3080000000000000;-13100000000000000;4240000000000000
10700000000000000;-8500000000000000;3160000000000000
32400000000000000;-22800000000000000;5130000000000000
2420000000000000;-5550000000000000;3340000000000000
3420000000000000;-13500000000000000;17500000000000000
33300000000000000;-6460000000000000;3280000000000000
3160000000000000;-14300000000000000;3250000000000000
11400000000000000;-7740000000000000;3920000000000000
7260000000000000;-7360000000000000;41500000000000000
9810000000000000;-8140000000000000;2960000000000000
9250000000000000;-1190000000000000;3900000000000000
3220000000000000;-14300000000000000;38200000000000000
3470000000000000;-16000000000000000;30600000000000000
33500000000000000;-13800000000000000;35000000000000000
34200000000000000;-3300000000000000;2900000000000000
9800000000000000;-12100000000000000;3850000000000000
11900000000000000;-820000000000000;4140000000000000
8790000000000000;-19300000000000000;3370000000000000
12400000000000000;-8970000000000000;5710000000000000
10700000000000000;-24200000000000000;34200000000000000
8890000000000000;-28200000000000000;17300000000000000
3290000000000000;-13100000000000000;3380000000000000
1100000000000000;-7240000000000000;3820000000000000
9360000000000000;-31000000000000000;3130000000000000
3260000000000000;-2200000000000000;27300000000000000
1290000000000000;-7110000000000000;4940000000000000
1040000000000000;-2770000000000000;49200000000000000
33400000000000000;-18600000000000000;180000000000000
3320000000000000;10400000000000000;4390000000000000
10300000000000000;-61700000000000000;5290000000000000
9710000000000000;-7770000000000000;4850000000000000
11400000000000000;-4420000000000000;40500000000000000
11800000000000000;-14300000000000000;32400000000000000
9610000000000000;-1940000000000000;3850000000000000
10000000000000000;-7930000000000000;43100000000000000
5470000000000000;-6140000000000000;48300000000000000
9630000000000000;-7160000000000000;5640000000000000
979000000000000;-403000000000;584000000000000
8230000000000000;2640000000000;41500000000000000
9140000000000000;-19400000000000000;3900000000000000
4080000000000000;-7020000000000000;2540000000000000
3630000000000000;-4590000000000000;42700000000000000
3640000000000000;-6390000000000000;3650000000000000
9780000000000000;-20100000000000000;48400000000000000
33700000000000000;-22300000000000000;29600000000000000
3290000000000000;-14000000000000000;3540000000000000
3360000000000000;-1860000000000000;25400000000000000
8420000000000000;-7200000000000000;5350000000000000
3130000000000000;-6360000000000000;3360000000000000
34400000000000000;-35600000000000000;45100000000000000
3720000000000000;-6600000000000000;3730000000000000
10300000000000000;-9200000000000000;38000000000000000
3350000000000000;-14500000000000000;29100000000000000
11200000000000000;-8160000000000000;5220000000000000
10800000000000000;-9930000000000000;49600000000000000
12000000000000000;-6940000000000000;3800000000000000
1230000000000000;-974000000000000;5940000000000000
3480000000000000;-5750000000000000;22700000000000000
9180000000000000;-20600000000000000;30300000000000000
3140000000000000;-14200000000000000;531000000000000
3460000000000000;-2150000000000000;3630000000000000
33000000000000000;-683000000000;36300000000000000
3330000000000000;-6840000000000000;2830000000000000
32700000000000000;-2240000000000;3310000000000000
3330000000000000;-5380000000000000;3050000000000000
9390000000000000;-11200000000000000;41700000000000000
10800000000000000;-9420000000000000;5240000000000000
1150000000000000;-7250000000000000;42800000000000000
10400000000000000;-9020000000000000;4120000000000000
10300000000000000;-2340000000000000;475000000000000
8560000000000000;-2950000000000000;39900000000000000
4520000000000000;-4330000000000000;44900000000000000
10800000000000000;-2050000000000000;26100000000000000
31200000000000000;-15300000000000000;23000000000000000
10200000000000000;-1340000000000000;42200000000000000
3270000000000000;-1450000000000000;46700000000000000
338000000000000;-24800000000000000;2790000000000000
3500000000000000;-5980000000000000;4000000000000000
12500000000000000;-8480000000000000;20900000000000000
48100000000000000;-5000000000000000;27800000000000000
10000000000000000;-29500000000000000;34500000000000000
3490000000000000;-35000000000000000;2860000000000000
8970000000000000;-29800000000000000;4260000000000000
3290000000000000;-22100000000000000;4110000000000000
3390000000000000;-761000000000000;321000000000000
40800000000000000;-6340000000000000;25600000000000000
939000000000000;4710000000000000;3240000000000000
3470000000000000;-1150000000000000;7730000000000000
3440000000000000;-8170000000000000;3220000000000000
11500000000000000;-10300000000000000;35600000000000000
1130000000000000;-8910000000000000;5070000000000000
1200000000000000;-8270000000000000;5150000000000000
3000000000000000;-5450000000000000;32000000000000000
3620000000000000;-18200000000000000;4340000000000000
31400000000000000;-1450000000000000;41900000000000000
32500000000000000;-1900000000000000;5000000000000000
33700000000000000;-12100000000000000;418000000000000
33900000000000000;-28400000000000000;30700000000000000
3500000000000000;-13700000000000000;5170000000000000
10900000000000000;-2100000000000000;38700000000000000
10600000000000000;-7700000000000000;49100000000000000
10000000000000000;-40400000000000000;3850000000000000
3200000000000000;-14800000000000000;43500000000000000
4680000000000000;-6510000000000000;47300000000000000
10300000000000000;-8850000000000000;5640000000000000
3210000000000000;-56400000000000000;2700000000000000
34100000000000000;-18200000000000000;2940000000000000
8420000000000000;-4460000000000000;35400000000000000
2800000000000000;-5970000000000000;3010000000000000
32700000000000;-5760000000000000;37100000000000000
10400000000000000;10400000000000000;10300000000000000
9140000000000000;-4310000000000000;41000000000000000
353000000000000;-30100000000000000;5010000000000000
10400000000000000;-18000000000000000;41900000000000000
3270000000000000;-2070000000000000;36200000000000000
31000000000000000;-15500000000000000;4330000000000000
10300000000000000;-44600000000000000;2770000000000000
10800000000000000;-674000000000000;4300000000000000
9610000000000000;-644000000000000;37800000000000000
31800000000000000;-1360000000000000;3420000000000000
9490000000000000;-25600000000000000;5250000000000000
8740000000000000;-8150000000000000;4090000000000000
3460000000000000;-11900000000000000;4870000000000000
10900000000000000;-7850000000000000;5070000000000000
9390000000000000;-17700000000000000;5540000000000000
11800000000000000;-7010000000000000;3620000000000000
10100000000000000;-8580000000000000;46900000000000000
11600000000000000;-20600000000000000;16900000000000000
33400000000000000;-15200000000000000;3200000000000000
35800000000000000;-50000000000000000;2620000000000000
31500000000000000;-1540000000000000;4830000000000000
33600000000000000;-12700000000000000;2950000000000000
33400000000000000;-13900000000000000;5210000000000000
8490000000000000;-827000000000000;23800000000000000
9150000000000000;-1970000000000000;37500000000000000
458000000000000;-7070000000000000;3830000000000000
1050000000000000;-7930000000000000;397000000000000
47800000000000000;-5340000000000000;4360000000000000
4740000000000000;-55600000000000000;3900000000000000
9490000000000000;-23200000000000000;3590000000000000
30300000000000000;-13700000000000000;33000000000000000
30800000000000000;-1520000000000000;19500000000000000
47800000000000000;-7010000000000000;4500000000000000
36400000000000000;-7530000000000000;2950000000000000
9630000000000000;-232000000000000;41900000000000000
3170000000000000;-14000000000000000;19700000000000000
10300000000000000;-8720000000000000;31400000000000000
3340000000000000;-2230000000000000;45200000000000000
3500000000000000;-1510000000000000;3480000000000000
33000000000000000;-13100000000000000;39700000000000000
10200000000000000;-8120000000000000;5320000000000000
5500000000000000;-6620000000000000;39100000000000000
3450000000000000;-6430000000000000;29500000000000000
33500000000000000;34500000000000000;2360000000000000
49900000000000000;-7140000000000000;45800000000000000
3300000000000000;-594000000000000;36500000000000000
3170000000000000;-25000000000000000;3750000000000000
10000000000000000;-7930000000000000;4550000000000000
3340000000000000;-7120000000000000;39600000000000000
11200000000000000;-7730000000000000;235000000000000
12000000000000000;-7250000000000000;19300000000000000
34100000000000000;-7190000000000000;4040000000000000
3430000000000000;-7190000000000000;45100000000000000
9040000000000000;-18800000000000000;39100000000000000
32500000000000000;-15200000000000000;3270000000000000
10200000000000000;-16400000000000000;23400000000000000
33000000000000000;-12700000000000000;35400000000000000
11300000000000000;-2900000000000000;38600000000000000
3180000000000000;-15700000000000000;32100000000000000
34600000000000000;-14000000000000000;3200000000000000
9280000000000000;-3310000000000000;5420000000000000
7990000000000000;-19300000000000000;22400000000000000
9910000000000000;-914000000000000;5160000000000000
966000000000000;-22400000000000000;40200000000000000
3310000000000000;-13700000000000000;44200000000000000
9650000000000000;-8900000000000000;2660000000000000
3220000000000000;-4520000000000000;30600000000000000
42000000000000000;-5790000000000000;3500000000000000
35800000000000000;-53600000000000000;36900000000000000
11500000000000000;-10200000000000000;3460000000000000
9730000000000000;-9020000000000000;5210000000000000
6260000000000000;-8130000000000000;5060000000000000
11000000000000000;-7990000000000000;3000000000000000
